"","campaign_id","adgroup_id","ad_group","campaign","account","week","keyword","keyword.state","match.type","max_cpc","clicks","impressions","ctr","avg_cpc","avg_cpm","cost","avg_position","quality.score","first.page.cpc","first.position.cpc","converted.clicks","click.conversion.rate","cost.converted.click","cost.all.conv.","total.conv.value","conversions","cost.conv.","conv.rate"
"790","f8f962c7544143908833","280162b229f995a5f920","Chris Brown (targ)","GG: Concerts A-C","TicketsNow - Concerts","2015-07-27","""""""""chris brown concerts tickets""""""""","enabled","Phrase","auto: 0.45",0,30,"0.00%",0,"0.00","0.00",9.3,9,1.55,6.81,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"791","85bfe92c8e2ec6a41844",NA,"Washington Redskins (targ)","NFL Reg Season","TicketExchange","2015-06-22","""""""""washington football tickets""""""""","enabled","Phrase","15.53",0,19,"0.00%",0,"0.00","0.00",4.1,5,4.92,10.5,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"792","5d8a2dee408c325087ef",NA,"US Open Tennis (targ)","Tennis - USTA","TM+","2015-06-22","[us open 2015 tennis tickets]","removed","Exact"," --",3,16,"18.75%",4.49,"841.88","13.47",1,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"793","592084931976d61c0900","078c71ea80769edb6524","NBA(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2015-05-25","[nba basketball ticket]","enabled","Exact","0.77",7,43,"16.28%",0.92,"150.47","6.47",1.5,8,0.71,1.29,1,"14.29%","6.47","6.47","1,717.22","1.0","6.47","14.29%"
"794","b675801ad53aee08bde8","0475c4cc3c2058109449","Colorado Avalanche (targ)","GG: NHL Ticket Exchange on TicketsNow Teams","TicketExchange","2015-02-16","""""""""colorado avalanche hockey tickets""""""""","enabled","Phrase","2.58",0,3,"0.00%",0,"0.00","0.00",1.7,8,3.74,4.85,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"795","dde29ee5d83815e2bba0","f119b32eea54b58e716a","New York Knicks (targ)","NBA","TM+","2015-12-07","""""""""knicks tickets ticketmaster""""""""","enabled","Phrase","1.55",8,13,"61.54%",0.89,"545.38","7.09",1.2,10,0.17,1.56,2,"25.00%","3.54","3.54","54.96","2.0","3.54","25.00%"
"796","dde29ee5d83815e2bba0","3fafd28284193c457a83","New York Knicks (semi)","NBA","TM+","2014-12-29","""""""""new york nba basketball""""""""","enabled","Phrase","1.00",0,2,"0.00%",0,"0.00","0.00",2,6,2.72,2.72,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"797","cf51bfa67a4911824dc5",NA,"Interpol (targ)","GG: Concerts G-I","TicketsNow - Concerts","2015-03-16","""""""""interpol tickets""""""""","enabled","Phrase","1.20",1,72,"1.39%",0.92,"12.78","0.92",3.4,4,1.03,4.19,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"798","697532c41da6ce1cb118",NA,"Miami Marlins (general)","GG: MLB Misc Languages","Sports TicketsNow","2015-10-12","""""""""fl marlins""""""""","enabled","Phrase","1.00",0,4,"0.00%",0,"0.00","0.00",1.8,6,1.88,3.71,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"799","2c0dbc9d36f28fe34ff7","df4f6b3ff6a9c0b2f1c9","Detroit Pistons (semi)","NBA - Detroit Pistons","TM+","2015-11-02","""""""""detroit pistons game""""""""","enabled","Phrase","1.25",0,2,"0.00%",0,"0.00","0.00",2,6,2.18,2.18,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"800","1fa9d6bba78c14874725","77bfa87deabad3c3244b","Nick Jonas (citystate)","z - Nick Jonas","TM+","2015-06-15","""""""""nick jonas tickets orlando""""""""","removed","Phrase"," --",2,1,"200.00%",0.84,"1,680.00","1.68",3,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"801","b675801ad53aee08bde8","a3fefd94c2c7e93877b6","Washington Capitals (targ)","GG: NHL Ticket Exchange on TicketsNow Teams","TicketExchange","2015-01-26","""""""""washington capital hockey ticket""""""""","paused","Phrase","1.00",0,1,"0.00%",0,"0.00","0.00",7,6,1,2.86,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"802","ac6aeee57984f7d1844e","b079fc61e38bb222ea07","Phantom Of The Opera (targ)","THTR-GG_Theatre P-Z","Theatre TicketsNow","2016-02-08","[phantom of the opera broadway ticket]","enabled","Exact","2.01",0,3,"0.00%",0,"0.00","0.00",7.7,6,3.54,7.99,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"803",NA,NA,"Tampa Bay Buccaneers (targ)","NFL - Tampa Bay Buccaneers","TM+","2015-09-07","""""""""buccaneers nfl tickets""""""""","enabled","Phrase","0.90",0,2,"0.00%",0,"0.00","0.00",6.5,8,0.73,1.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"804",NA,NA,"Kansas City Chiefs (RLSA)","NFL Kansas City","TicketExchange","2015-12-28","""""""""kansas city football tickets""""""""","enabled","Phrase","2.32",1,1,"100.00%",4.3,"4,300.00","4.30",1,6,0.29,3.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"805","697532c41da6ce1cb118",NA,"Philadelphia Phillies (semi)","GG: MLB Misc Languages","Sports TicketsNow","2015-02-16","""""""""phillies schedule""""""""","paused","Phrase","0.60",3,16,"18.75%",0.35,"65.00","1.04",1,6,0.29,0.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"806","904563aaa4ce217a30ef","b2629dcd958855b6437c","Baltimore Orioles (targ)","GG: MLB","Sports TicketsNow","2014-12-29","[cheap baltimore orioles tickets]","enabled","Exact","1.50",0,1,"0.00%",0,"0.00","0.00",4,8,1.43,3.38,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"807","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2015-10-26","""""""""ticket madter""""""""","enabled","Phrase","0.60",46,284,"16.20%",0.37,"59.79","16.98",1.3,8,0.39,1.15,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"808","592084931976d61c0900","87421d43581785438fde","Denver Nuggets(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2015-12-14","[nuggets ticket]","enabled","Exact","2.25",7,60,"11.67%",1.15,"133.67","8.02",2.6,9,2.24,4.73,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"809","e356d501e64e780348e2",NA,"Consol Energy Center (semi)","VENU-GG_Pennsylvania","Venues TicketsNow","2015-01-05","""""""""consolenergycenter""""""""","enabled","Phrase","1.39",0,8,"0.00%",0,"0.00","0.00",4.5,6,1.79,2.04,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"810","b2a58c5ac800be619109","c31c2bf3afad7a788593","NFL Brand","NFL Seattle","TicketExchange","2015-11-30","""""""""ticketexchange""""""""","enabled","Phrase","0.95",2,16,"12.50%",0.18,"21.88","0.35",1.1,10,0.27,0.46,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"811","2c0dbc9d36f28fe34ff7","df4f6b3ff6a9c0b2f1c9","Detroit Pistons (semi)","NBA - Detroit Pistons","TM+","2015-12-07","""""""""piston home games""""""""","enabled","Phrase","0.30",0,1,"0.00%",0,"0.00","0.00",2,8,0.07,0.7,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"812","7976239e4ec30ac4b838","6d1a58f8b3feadb962c7","Noel Gallagher's High Flying Birds","Houston","TM+","2015-05-11","""""""""noel gallaghers high flying birds tickets""""""""","enabled","Phrase","2.00",0,1,"0.00%",0,"0.00","0.00",3,6,0.11,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"813","76732fd080164cee2635","3baf813a3fff84518e50","Bryan Adams (general)","RLSA - Bryan Adams","TM+","2015-11-30","""""""""bryan adams""""""""","enabled","Phrase","1.50",9,54,"16.67%",1.77,"295.37","15.95",1.9,8,0.92,1.68,1,"11.11%","15.95","0.16","2,943.46","102.0","0.16","1133.33%"
"814","0b2659499a33219ab4ea","7892047beed5f5495a34","Sports (targ)","General - Sports","TM+","2015-02-23","""""""""sports tickets""""""""","enabled","Phrase","0.70",21,842,"2.49%",0.69,"17.22","14.50",6,7,1.12,9.81,3,"14.29%","4.83","2.90","219.84","5.0","2.90","23.81%"
"815","592084931976d61c0900","078c71ea80769edb6524","NBA(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2015-11-09","""""""""finals tickets""""""""","paused","Phrase","5.00",19,623,"3.05%",2.49,"75.96","47.32",1.7,6,1.37,9.2,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"816","55fdb0b971fae850be36","a2bac87069da65632ed8","Charlotte Hornets (vs)","NBA - Charlotte Hornets","TM+","2016-01-04","[charlotte hornets vs oklahoma city thunder]","enabled","Exact","1.27",0,1,"0.00%",0,"0.00","0.00",3,6,3.55,3.91,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"817","b2a58c5ac800be619109","c31c2bf3afad7a788593","NFL Brand","NFL Seattle","TicketExchange","2015-12-07","""""""""nfl ticketexchange""""""""","enabled","Phrase","0.10",2,4,"50.00%",0.06,"27.50","0.11",1,9,0.04,0.06,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"818","41de422ac06f165b89b9",NA,"Ticket Zoom","GG: Industry Competition","Industry TicketsNow","2015-01-12","""""""""tickets zoom""""""""","enabled","Phrase","0.50",0,1,"0.00%",0,"0.00","0.00",1,6,1.51,5.52,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"819",NA,NA,"US Open Tennis (general)","USTA","TicketExchange","2015-06-22","""""""""us open 2015 dates""""""""","paused","Phrase","2.06",0,6,"0.00%",0,"0.00","0.00",1.3,5,2.75,3.03,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"820","41de422ac06f165b89b9","48b0404815765ad20568","StubHub (citystate)","GG: Industry Competition","Industry TicketsNow","2015-04-20","""""""""stub hub little rock""""""""","enabled","Phrase","3.00",0,1,"0.00%",0,"0.00","0.00",2,3,5.88,7.92,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"821","7976239e4ec30ac4b838","e515356e54dade6eef24","R5","Houston","TM+","2016-02-08","""""""""r5 tour tickets""""""""","enabled","Phrase","3.00",0,1,"0.00%",0,"0.00","0.00",1,8,0.8,2.75,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"822","89b21c945e91cd161e54","b706bbdcc7e8fbaab118","Coldplay (semi)","z - Coldplay","TM+","2016-02-08","""""""""coldplay parking pass""""""""","enabled","Phrase","1.10",0,8,"0.00%",0,"0.00","0.00",2.8,6,0.56,1.55,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"823",NA,NA,"Texas Longhorns Football (targ)","GG: College Football","Sports TicketsNow","2015-01-05","[texas longhorn tickets]","paused","Exact","1.60",0,1,"0.00%",0,"0.00","0.00",3,8,0.61,3.06,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"824","fa1750fcf15ed81d9d7d","bccbd1b66cc33275bdbd","Dallas Stars (targ)","NHL - Dallas Stars","TM+","2015-11-02","""""""""dallas stars ticket""""""""","enabled","Phrase","1.00",0,4,"0.00%",0,"0.00","0.00",2.5,9,0.57,1.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"825","f9da9fe81e5a490157ac",NA,"Concacaf Gold Cup (targ)","GG: Soccer","Sports TicketsNow","2015-02-23","[2015 gold cup tickets]","paused","Exact","3.19",11,36,"30.56%",0.78,"238.61","8.59",1.4,8,0.4,5.11,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"826","959183c5cf3608282579",NA,"Jackson Browne","Nashville","TM+","2015-07-13","""""""""jackson browne ticketmaster""""""""","enabled","Phrase","3.00",0,1,"0.00%",0,"0.00","0.00",1,10,0.01,0.25,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"827","d241f5af4b507cdbb312","0c56ea7b120a80297b53","Bruno Mars (semi)","z - Bruno Mars","TM+","2015-12-07","""""""""bruno mars concert""""""""","enabled","Phrase","0.90",7,29,"24.14%",0.21,"49.66","1.44",1.6,8,0.24,0.76,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"828","85bfe92c8e2ec6a41844",NA,"Green Bay Packers (RLSA)","NFL Reg Season","TicketExchange","2015-05-18","""""""""nfl packers tickets""""""""","enabled","Phrase","12.71",2,2,"100.00%",2.66,"2,660.00","5.32",1,9,0.17,4.47,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"829","5d8a2dee408c325087ef",NA,"US Open Tennis (targ)","Tennis - USTA","TM+","2015-08-31","""""""""us open tickets tuesday""""""""","enabled","Phrase","1.20",9,33,"27.27%",1.27,"345.15","11.39",1.7,8,1.76,3.52,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"830","cff20f7820cd3bac5436","ba74974bdaa33c6117f1","StubHub (targ)","GG: Industry Competition Misc Languages USA","Industry TicketsNow","2015-01-05","[stubhub tickets]","enabled","Exact","0.50",0,3,"0.00%",0,"0.00","0.00",2,8,0.66,2.9,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"831","519ee67af12ff16c9878","002b90178b90c80d5ded","AMA Supercross (targ)","GG: Races","Sports TicketsNow","2015-05-04","""""""""ticketmaster supercross""""""""","enabled","Phrase","2.10",0,5,"0.00%",0,"0.00","0.00",1.4,6,2.4,3.77,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"832","2e85b30802d3b88075a9","5ea2af2e8980a5cb06c6","Bryan Adams (targ)","z - Bryan Adams","TM+","2015-09-14","""""""""bryan adams concert tickets""""""""","enabled","Phrase","1.60",1,3,"33.33%",2.48,"826.67","2.48",2,8,0.16,2.83,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"833",NA,"7af4831f3d0508b7000a","Green Bay Packers (targ)","NFL South America","TicketExchange","2015-11-23","""""""""green bay packers tickets""""""""","enabled","Phrase","3.78",1,4,"25.00%",0.68,"170.00","0.68",1,9,0.05,1.89,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"834","c93f406a153a50944913","5b87563b00da79d87b4a","Def Leppard (targ)","z - Def Leppard","TM+","2015-10-12","""""""""def leppardtickets""""""""","enabled","Phrase","3.50",0,1,"0.00%",0,"0.00","0.00",1,9,1.32,15,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"835","519ee67af12ff16c9878",NA,"Monster Jam (venues) (1)","GG: Races","Sports TicketsNow","2015-04-06","""""""""monster jam i wireless center""""""""","enabled","Phrase","0.79",0,1,"0.00%",0,"0.00","0.00",9,6,0.59,2.14,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"836","d854864e9371794e7e27","b5e61b50b08d46467204","Memphis Grizzlies (semi)","NBA - Memphis Grizzlies","TM+","2016-01-11","[stubhub grizzlies]","enabled","Exact","3.00",7,81,"8.64%",1.06,"91.48","7.41",1.7,6,1.77,3.37,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"837","8625c9413fbf27dc0a32","6c8c3824a8f46e0323ca","Megadeth","Chicago","TM+","2015-12-14","""""""""megadeth tour tickets""""""""","enabled","Phrase","2.00",1,1,"100.00%",0.16,"160.00","0.16",2,8,0.3,2.35,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"838","85bfe92c8e2ec6a41844",NA,"San Diego Chargers (RLSA)","NFL Reg Season","TicketExchange","2015-09-28","""""""""charger ticket""""""""","enabled","Phrase","13.08",0,1,"0.00%",0,"0.00","0.00",1,6,0.51,4.37,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"839","7a7dfcafdffcf69f617e","f2b439f1ec9c626bcadf","Josh Groban (citystate)","z - Josh Groban","TM+","2015-06-22","""""""""josh groban tickets austin""""""""","removed","Phrase"," --",0,1,"0.00%",0,"0.00","0.00",4,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"840","f8f962c7544143908833","eccd1a48cf8cc74ea02a","Badfish (targ)","GG: Concerts A-C","TicketsNow - Concerts","2015-12-07","[badfish tickets]","enabled","Exact","auto: 1.11",0,17,"0.00%",0,"0.00","0.00",1,7,0.44,2.58,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"841","dc6246961ac9f7769071","d275291f1a5a248f83c3","BMO Bradley Center (targ)","VENU-GG_Wisconsin","Venues TicketsNow","2016-01-11","""""""""bradley center ticket""""""""","enabled","Phrase","1.71",0,1,"0.00%",0,"0.00","0.00",8,7,1.49,3.16,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"842","1ab9297f3ff57453783a","67e74655b07135b7a586","Black Sabbath (citystate)","z - Black Sabbath","TM+","2015-09-28","""""""""black sabbath tickets san jose""""""""","enabled","Phrase","0.95",1,10,"10.00%",0.95,"95.00","0.95",7.3,8,0.6,5.68,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"843","388a8b57fc88a843964e",NA,"Quebec Ticket Broker","Canada","Industry TicketsNow","2015-04-27","quebec concert ticket broker","enabled","Broad","0.15",0,1,"0.00%",0,"0.00","0.00",6,6,0.32,1.84,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"844","fbad25c24ae207361bda",NA,"Louisiana Concerts","Louisiana","Industry TicketsNow","2015-05-04","[cheap concert tickets]","enabled","Exact","1.00",0,6,"0.00%",0,"0.00","0.00",5.5,8,0.58,1.63,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"845",NA,NA,"New Orleans Saints (targ)","NFL South America","TicketExchange","2015-06-29","[new orleans tickets]","enabled","Exact","11.69",0,1,"0.00%",0,"0.00","0.00",2,8,2.29,2.52,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"846","83d23bb79fa2c6422c20",NA,"Generic Gift Ideas","GG: Generic Industry Spanish USA","Industry TicketsNow","2015-03-02","[birthday gift ideas]","enabled","Exact","2.50",0,3,"0.00%",0,"0.00","0.00",3,1,4.85,4.85,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"847","0c84f2becb96bb9961ca","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster Misc Language","Industry TicketsNow","2015-06-29","""""""""ticketmaster usa""""""""","enabled","Phrase","1.00",38,539,"7.05%",0.73,"51.15","27.57",2,6,0.58,2.01,1,"2.63%","27.57","27.57","98.4","1.0","27.57","2.63%"
"848","f8f962c7544143908833","a49b9a9477916b331b55","Billy Joel  (targ)","GG: Concerts A-C","TicketsNow - Concerts","2015-05-25","""""""""billy joel tour tickets""""""""","enabled","Phrase","auto: 2.20",0,4,"0.00%",0,"0.00","0.00",6.3,6,2.08,4.92,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"849","74a459aff7726005a909","252a9bf3a27e5a38095b","Pittsburgh Steelers (targ)","NFL TicketExchange Europe","TicketExchange","2015-05-18","[steeler tickets]","enabled","Exact","3.63",0,2,"0.00%",0,"0.00","0.00",1.5,9,0.62,0.98,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"850",NA,NA,"Houston Texans (general)","RLSA - NFL - Houston Texans","TM+","2015-10-19","""""""""texans""""""""","enabled","Phrase","1.00",3,22,"13.64%",0.64,"87.73","1.93",4.5,8,2.53,2.53,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"851","e7d111883564e9424081","15bbba1ef2fd27d9860e","5 Seconds of Summer (targ)","z - 5 Seconds of Summer","TM+","2015-02-23","""""""""5sos ticketmaster 2015""""""""","removed","Phrase"," --",1,3,"33.33%",0.54,"180.00","0.54",1.3,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"852","b3e6d445c7303a2b0603",NA,"Sun Bowl (targ)","NCAA Ticket Exchange","TicketExchange","2015-12-21","""""""""sunbowl tickets""""""""","enabled","Phrase","3.00",1,36,"2.78%",1.54,"42.78","1.54",3.7,9,7.7,14.9,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"853",NA,"bd877557e8c52c7f2454","Dallas Mavericks (semi)","NBA - Spanish","TM+","2015-02-09","""""""""dallas mavs 2015""""""""","removed","Phrase"," --",0,1,"0.00%",0,"0.00","0.00",2,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"854","f55d5c0b4754f2038a6b",NA,"Sam Smith (citystate)","GG: Concerts S-U","TicketsNow - Concerts","2015-03-16","""""""""sam smith san diego""""""""","enabled","Phrase","1.50",6,119,"5.04%",1.22,"61.26","7.29",4.5,6,1.22,1.46,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"855","904563aaa4ce217a30ef","005bfb959a9bff64a717","Los Angeles Dodgers (targ)","GG: MLB","Sports TicketsNow","2015-12-21","""""""""dodger tix""""""""","enabled","Phrase","1.00",0,1,"0.00%",0,"0.00","0.00",4,9,0.98,1.92,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"856","860dbe5c945f807e1c37","83d85b5280642c7a0c2e","TicketsNow (revised)","GG: Industry TicketsNow South America","Industry TicketsNow","2015-03-09","""""""""ticketsnow com""""""""","enabled","Phrase","10.00",3,20,"15.00%",0.03,"4.50","0.09",1,9,0.02,0.02,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"857","85bfe92c8e2ec6a41844",NA,"Cleveland Browns (targ)","NFL Reg Season","TicketExchange","2015-09-28","""""""""cleveland browns 2015 tickets""""""""","removed","Phrase"," --",0,5,"0.00%",0,"0.00","0.00",1.4,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"858","28a1009af1c30fc82681","417c4dc4e4c9e7c53a4f","Justin Bieber (RLSA)","GG: Concerts J-L","TicketsNow - Concerts","2016-01-11","""""""""justin bieber concert ticket""""""""","enabled","Phrase","0.48",0,4,"0.00%",0,"0.00","0.00",7.5,6,0.63,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"859","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2015-02-16","""""""""tickecmaster""""""""","enabled","Phrase","0.60",0,1,"0.00%",0,"0.00","0.00",2,7,2.42,2.42,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"860","85bfe92c8e2ec6a41844","1768990ca29a5965de0c","Denver Broncos (RLSA)","NFL Reg Season","TicketExchange","2016-01-04","[denver broncos]","enabled","Exact","2.77",287,1935,"14.83%",1.17,"173.46","335.64",1,6,2.36,4.54,4,"1.39%","83.91","83.91","6,645.5","4.0","83.91","1.39%"
"861","1f827e2a1269b75e8860","cf48fcb6c2a3aa23d7c0","Cleveland Indians (targ)","GG: MLB Asia","Sports TicketsNow","2015-03-02","[cleveland indians opening day tickets]","enabled","Exact","1.00",0,1,"0.00%",0,"0.00","0.00",1,6,0.47,0.47,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"862","28a1009af1c30fc82681",NA,"Lotus (citystate)","GG: Concerts J-L","TicketsNow - Concerts","2015-02-02","""""""""lotus new orleans""""""""","enabled","Phrase","1.50",0,6,"0.00%",0,"0.00","0.00",3,6,1.78,3.57,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"863","d61ea5e014d7afd671d3","31f57a98fe21493c9169","Madonna (targ)","GG: Concerts M-O","TicketsNow - Concerts","2015-09-28","[tickets to madonna]","enabled","Exact","3.00",1,5,"20.00%",1.86,"372.00","1.86",4.2,9,2.82,7.95,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"864","85bfe92c8e2ec6a41844",NA,"Arizona Cardinals (targ)","NFL Reg Season","TicketExchange","2015-11-02","[arizona cardinals football tickets]","enabled","Exact","16.69",10,50,"20.00%",5.67,"1,133.40","56.67",1.6,8,1.77,41.9,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"865","28a1009af1c30fc82681","6ba19b4a5752b30be182","Justin Bieber (citystate)","GG: Concerts J-L","TicketsNow - Concerts","2015-11-16","""""""""justin bieber tickets denver""""""""","enabled","Phrase","0.94",17,446,"3.81%",2.11,"80.52","35.91",4.5,8,1.52,4.84,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"866","519ee67af12ff16c9878",NA,"Monster Jam (citystate) (1)","GG: Races","Sports TicketsNow","2015-12-07","""""""""monster jam indianapolis""""""""","enabled","Phrase","0.69",3,125,"2.40%",0.78,"18.80","2.35",5.4,6,1.14,5.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"867","592084931976d61c0900","d7c27151e3ca94f5269c","Sacramento Kings(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2015-12-07","""""""""king basketball tickets""""""""","enabled","Phrase","2.85",19,61,"31.15%",1.88,"584.43","35.65",1.4,8,2.9,9.99,1,"5.26%","35.65","35.65","278.3","1.0","35.65","5.26%"
