"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"1110395","c5e146a5f2459aabc4c9","4b677c3f5bec71eec8d1","e2981973281c70939168","beae36dd1e19da50374a","The Gorge Premier Parking - sasquatch fest may 23","Parking Event","Sasquatch! Festival","MISC","PARKING","PARKING","The Gorge Premier Parking - sasquatch fest may 23","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%* GOOD THIS DAY ONLY *%PREMIER PARKING PASS%GORGE AMPHITHEATRE-GEORGE%SAT MAY 23,2009 12:00PM",1,28,"TicketFast","2009-05-23 19:00:00","2009-05-23","NULL","2009-02-28","2009-02-28 00:00:00","2009-02-28","2009-05-20","PST","GEORGE","WASHINGTON","98848","NULL","T ","N ","Seattle","beae36dd1e19da50374a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547487","d42cf042060066f5aea3","f53529c5679ea6ca5a48","b85143bf51323b72e53c","e392a506439e506e618a","Dave Matthews Band","Dave Matthews Band","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Dave Matthews Band","A VERY SPECIAL EVENING W/     DAVE MATTHEWS BAND                                 NO CAMERAS OR VIDEOS      KLIPSCH MUSIC CENTER    FRI JUL 17 2015 7:00 PM  ",2,73,"TicketFast","2015-07-17 23:00:00","2015-07-17","2015-04-01","2015-02-13","2015-06-29 14:22:14","2015-06-29","2015-07-16","CST","NOBLESVILLE","INDIANA","46060","www.concerts.livenation.com","T ","Y ","Indiana-Ohio","e392a506439e506e618a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25641","2a307fbe7e39427283a1","8d43f8055cd8801eee81","b85143bf51323b72e53c","7b42bcf20dab54b10e68","Jimmy Buffett","Jimmy Buffett","NULL","CONCERTS","ROCK/POP","CONCERTS","Jimmy Buffett"," LAND SHARK - M'VILLE TEQ       JIMMY BUFFETT       AND THE CORAL REEFER BAND   FIRST NIAGARA PAVILION    INCL $7 VEN FEE $1 SFC   TUE AUG 23 2016 8:00 PM  ",4,544,"eTicket","2016-08-24 00:00:00","2016-08-23","NULL","2016-02-12","2016-02-12 17:05:58","2016-02-12","2016-02-12","EST","BURGETTSTOWN","PENNSYLVANIA","15021","www.concerts.livenation.com","T ","Y ","Pittsburgh","7b42bcf20dab54b10e68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430657","76f07271a6c5512bec26","55e1b3e37b009d46f464","a944c6c9e49613694d28","c56a0f961ab87abd2214","Oddball Comedy Fest: Starring Aziz Ansari W/special Guest Amy Schumer","Oddball Comedy & Curiosity Festival","Aziz Ansari","CONCERTS","COMEDY","ARTS","Oddball Comedy Fest: Starring Aziz Ansari W/special Guest Amy Schumer","      FUNNY OR DIE'S       ODDBALL COMEDY FESTIVAL     LIVE NATION PRESENTS    XFINITY THEATRE-HARTFORD       RAIN OR SHINE       SAT SEP 12 2015 DRS 500PM ",2,125.5,"eTicket","2015-09-12 21:00:00","2015-09-12","2015-07-08","2015-07-10","2015-07-26 13:09:49","2015-07-26","2015-07-26","EST","HARTFORD","CONNECTICUT","06120","www.concerts.livenation.com","T ","Y ","Boston","c56a0f961ab87abd2214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714548","ad12048e4a8e0bbe193a","6e374e3c27b845a8e4e8","b85143bf51323b72e53c","b4997c8aad208fad545d","Premier Parking: John Mayer","Saratoga Performing Arts Ctr. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: John Mayer","   THIS TICKET IS VALID    FOR PREMIER PARKING ONLY      LOTS OPEN AT 4PM             JOHN MAYER        SARATOGA PERF ARTS CENTER   FRI AUG 30 2013 7:30PM  ",1,21,"TicketFast","2013-08-30 23:30:00","2013-08-30","NULL","2013-03-30","2013-04-16 23:28:46","2013-04-16","2013-04-16","EST","SARATOGA SPRINGS","NEW YORK","12866","www.concerts.livenation.com","T ","N ","New York","b4997c8aad208fad545d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506777","c4ed9e5b66f34720a1ea","cb9878ae6e2f97220c4a","c21fa26cd9fcb039ffa6","015686669836501137f1","Toby Keith Good Times & pick up lines tour presented by ford f-series","Toby Keith","Colt Ford","CONCERTS","COUNTRY","CONCERTS","Toby Keith Good Times & pick up lines tour presented by ford f-series","  FORD F-SERIES PRESENTS          TOBY KEITH                GOOD TIMES           & PICK UP LINES TOUR    MIDFLORIDA AMPHITHEATRE   SAT AUG 01 2015 7:00 PM  ",1,54.75,"eTicket","2015-08-01 23:00:00","2015-08-01","2015-04-02","2015-04-03","2015-04-19 04:40:19","2015-04-18","2015-04-18","EST","TAMPA","FLORIDA","33610","www.concerts.livenation.com","T ","Y ","Tampa","015686669836501137f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694718","85c14297eeb502936bea","6cdc2e270775b7e2f709","b85143bf51323b72e53c","fe9ddf62010d564cb153","Vip Fast Lane: Depeche Mode","Vip Fast Lane","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Vip Fast Lane: Depeche Mode","  EVENT TICKET REQUIRED     VIP FAST LANE VOUCHER     ONE VOUCHER PER PERSON         DEPECHE MODE         SHORELINE AMPHITHEATRE   THU SEP 26 2013 7:30 PM  ",1,5,"eTicket","2013-09-27 02:30:00","2013-09-26","NULL","2013-04-06","2013-09-23 21:03:45","2013-09-23","2013-09-23","PST","MOUNTAIN VIEW","CALIFORNIA","94043","www.ticketmaster.com","T ","N ","N. California","fe9ddf62010d564cb153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908288","165721b4ac731d62b758","3d03e1ef964e8ab298dd","b85143bf51323b72e53c","0a1627a617f58ec7ffdc","Murat Theatre At The Old National Centre Vip Parking: Sesame Street","Murat Theatre Vip Parking","NULL","MISC","PARKING","PARKING","Murat Theatre At The Old National Centre Vip Parking: Sesame Street","   THIS TICKET IS VALID        FOR PARKING ONLY        GOOD THIS DATE ONLY         VIP PARKING PASS     OLD NATIONAL CENTRE - INDY SAT APR 14 2012 10:30 AM ",1,15,"Mail","2012-04-14 14:30:00","2012-04-14","NULL","2011-12-07","2012-03-10 13:12:42","2012-03-10","2012-03-13","CST","INDIANAPOLIS","INDIANA","46204","NULL","T ","N ","Indiana-Ohio","0a1627a617f58ec7ffdc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477491","efc942e55594ffdcf774","237255d8a75d9fbf959d","b85143bf51323b72e53c","cea22768d253df755027","Jay Pharoah","Jay Pharoah","NULL","CONCERTS","COMEDY","ARTS","Jay Pharoah","18 & OVER/ID/2 DRINK MIN.     COBB'S COMEDY CLUB         915 COLUMBUS AVE            JAY PHAROAH          DOORS OPEN AT 9:30 PM    SAT AUG 15 2015 9:45 PM  ",2,50,"TicketFast","2015-08-16 04:45:00","2015-08-15","NULL","2015-06-12","2015-08-15 23:01:45","2015-08-15","2015-08-15","PST","SAN FRANCISCO","CALIFORNIA","94133","www.concerts.livenation.com","T ","Y ","N. California","cea22768d253df755027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147222","da53fd5a0725fe1aab49","8ece566dec0c146b25cd","b85143bf51323b72e53c","72ef3b104d0d77c2e9cd","Beyonce - the formation world tour","Beyoncé","NULL","CONCERTS","R & B","CONCERTS","Beyonce - the formation world tour","   LIVE NATION PRESENTS            BEYONCE           THE FORMATION WORLD TOUR SOLDIER FIELD-CHICAGO, IL       RAIN OR SHINE         SAT MAY 28 2016 6:00PM  ",2,150,"TicketFast","2016-05-28 23:00:00","2016-05-28","2016-02-17","2016-02-25","2016-02-17 18:04:47","2016-02-17","2016-02-25","CST","CHICAGO","ILLINOIS","60605","iphone.ticketmaster.us","T ","Y ","Chicago","72ef3b104d0d77c2e9cd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351729","99edafe3263e24777d21","002d7347ccac23f064b3","b85143bf51323b72e53c","daef1e511f44334a9491","Premier Parking - projekt revolution tour 2007","Hollywood Casino Amphitheatre Chicago VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking - projekt revolution tour 2007","**PREMIER PARKING ONLY**%PROJEKT REVOLUTION%THIS TICKET VALID ONLY FO%**PREMIER PARKING**%FIRST MIDWEST BANK AMP%SAT SEP 1 2007 12:45PM",1,20,"Mail","2007-09-01 17:45:00","2007-09-01","2007-05-16","2007-05-19","2007-06-27 00:00:00","2007-06-27","2007-06-29","CST","TINLEY PARK","ILLINOIS","60477","NULL","T ","N ","Chicago","daef1e511f44334a9491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222709","00e3843564d18bb479f1","64fc8c8d875f4f63cc57","3f0fc0e6ac6d956aa04a","0b8edb494433d40b7d31","Iron Maiden: The Book Of Souls World Tour 2016","Iron Maiden","The Raven Age","CONCERTS","HEAVY METAL","CONCERTS","Iron Maiden: The Book Of Souls World Tour 2016","                                 IRON MAIDEN          THE BOOK OF SOULS TOUR  PEPSI LIVE @ ROGERS ARENA           *****            SUN APR 10/16 SHW 7:50PM ",2,195,"Mail","2016-04-11 02:00:00","2016-04-10","2015-10-13","2015-10-16","2016-03-02 12:28:45","2016-03-02","2016-03-03","PST","VANCOUVER","BRITISH COLUMBIA","V6B","www.ticketmaster.ca","T ","Y ","Vancouver","0b8edb494433d40b7d31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400350","1c67b9f1febb86a169e6","13d28970ab6e24717a37","b85143bf51323b72e53c","4fd487ec5bb280eb979b","Premier Parking: Def Leppard","Germain Amphitheater Col. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Def Leppard","ENTER PARKING GATE C ONLY%PREMIER PARKING @ GERMAIN%DEF LEPPARD%VALID ONLY ON JUL 8 2007%THIS TICKET IS VALID%FOR PARKING ONLY",1,24,"Mail","2007-07-08 23:00:00","2007-07-08","NULL","2007-05-12","2007-05-12 00:00:00","2007-05-12","2007-05-16","CST","COLUMBUS","OHIO","43240","NULL","T ","N ","Columbus","4fd487ec5bb280eb979b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589967","64402c163148fa2fbb68","f0e534442d182c4aa8b9","2c12001dff3ed14654f6","e581362dc7112638c4a4","Tyler, The Creator With Special Guest Taco","Tyler, the Creator","Taco","CONCERTS","RAP/URBAN","CONCERTS","Tyler, The Creator With Special Guest Taco"," HOUSE OF BLUES PRESENTS      TYLER, THE CREATOR       WWW.HOUSEOFBLUES.COM    HOUSE OF BLUES CLEVELAND 308 EUCLID AVE / ALL AGES WED JUN 17 2015 DRS 700PM ",1,26.25,"Mail","2015-06-17 23:00:00","2015-06-17","2015-03-11","2015-03-13","2015-04-25 02:52:44","2015-04-24","2015-04-30","CST","CLEVELAND","OHIO","44114","www.concerts.livenation.com","T ","Y ","Cleveland","e581362dc7112638c4a4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979676","c918ddfacddba6ff1b89","be462316a8567e40fdf0","4cece2667cb49d080a16","2db16737e6558994d244","Bottomless Soda: Miranda Cosgrove","Fantastic Meal Voucher","Miranda Cosgrove","MISC","DINNER PACKAGES (UPSELL)","UPSELL","Bottomless Soda: Miranda Cosgrove","OLD NATIONAL CENTRE%BOTTOMLESS SODA%REDEEM AT MAIN CONCESSION%IN THE LOBBY%GOOD THIS DATE ONLY%SAT JAN 29 2011 7:00 PM",1,3,"TicketFast","2011-01-30 00:00:00","2011-01-29","NULL","2010-12-10","2010-12-17 00:00:00","2010-12-17","2011-01-29","CST","INDIANAPOLIS","INDIANA","46204","NULL","T ","N ","Indiana-Ohio","2db16737e6558994d244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149300","d36feaaad22426b94637","8ece566dec0c146b25cd","b85143bf51323b72e53c","bc2cac20601fa74dd498","Beyonce - the formation world tour","Beyoncé","NULL","CONCERTS","R & B","CONCERTS","Beyonce - the formation world tour","   LIVE NATION PRESENTS            BEYONCE           THE FORMATION WORLD TOUR SOLDIER FIELD-CHICAGO, IL       RAIN OR SHINE         FRI MAY 27 2016 6:00PM  ",1,100,"TicketFast","2016-05-27 23:00:00","2016-05-27","2016-02-09","2016-02-16","2016-02-09 16:50:50","2016-02-09","NULL","CST","CHICAGO","ILLINOIS","60605","www.ticketmaster.com","F ","Y ","Chicago","bc2cac20601fa74dd498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723830","1f1cb13dc65418db4727","0efaba7ce3f0d7466b42","b85143bf51323b72e53c","e10848b96506404add1c","Uproar Festival: Jones Beach Theater Premier Parking","Hertz Premier Parking","NULL","MISC","PARKING","PARKING","Uproar Festival: Jones Beach Theater Premier Parking","   NOT VALID FOR ENTRY     FOR PREMIER PARKING ONLY  GOOD FOR THIS DATE ONLY           NIKON AT            JONES BEACH THEATER     SUN AUG 18 2013 2:00 PM  ",1,30,"TicketFast","2013-08-18 18:00:00","2013-08-18","NULL","2013-04-25","2013-08-17 18:12:52","2013-08-17","2013-08-17","EST","WANTAGH","NEW YORK","11793","www.concerts.livenation.com","T ","N ","New York","e10848b96506404add1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14603","60301292eea2816de121","0af71548579d986b7664","744f54b2f6306c3e1a75","96a6c920c620831d0c4e","Maroon 5","Maroon 5","Tove Lo","CONCERTS","ROCK/POP","CONCERTS","Maroon 5","   LIVE NATION PRESENTS            MAROON 5              WWW.MAROON5.COM             AMWAY CENTER                                   FRI SEP 09 2016 7:30PM  ",2,695,"Mail","2016-09-09 23:30:00","2016-09-09","2015-11-06","2015-11-14","2015-11-09 16:10:30","2015-11-09","NULL","EST","ORLANDO","FLORIDA","32801","www.ticketmaster.com","F ","Y ","Orlando","96a6c920c620831d0c4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262790","36762ac0527e2e7cd7e4","e274b5c11a2a63e00141","b85143bf51323b72e53c","bb10ba49a602b6c22ada","Premier Parking : chicago & doobie brothers","Umb Bank Pavilion St. Louis Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : chicago & doobie brothers","ADMIT ONE VEHICLE FOR%PREMIER PARKING%FOLLOW VIP PARKING SIGNS%VERIZON WIRELESS AMP STL%CHICAGO%SUN JUN 22 2008  7:30PM",1,20,"TicketFast","2008-06-23 00:30:00","2008-06-22","NULL","2008-03-22","2008-04-23 00:00:00","2008-04-23","2008-04-23","CST","MARYLAND HEIGHTS","MISSOURI","63043","NULL","T ","N ","St. Louis","bb10ba49a602b6c22ada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"619706","e78896e2ddb0329462de","7effa7d11c41741e271c","928009748cc4bfd55971","200401d9d94da46cba3e","Drake: Jungle Tour","Drake","Future","CONCERTS","RAP/URBAN","CONCERTS","Drake: Jungle Tour","    www.livenation.com              DRAKE                  JUNGLE TOUR         THE PALACE-AUBURN HILLS      www.palacenet.com      WED MAY 27 2015 7:30 PM  ",2,199,"eTicket","2015-05-27 23:30:00","2015-05-27","NULL","2015-04-18","2015-04-20 02:09:28","2015-04-19","2015-04-19","EST","AUBURN HILLS","MICHIGAN","48326","www.ticketmaster.com","T ","Y ","Michigan","200401d9d94da46cba3e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269608","174a108ffef6f6aa9819","8fe6e3535a21ec2c8775","b85143bf51323b72e53c","b750cb2e16b1f48a8617","Il Volo","Il Volo","NULL","CONCERTS","CLASSICAL/VOCAL","CONCERTS","Il Volo","   LIVE NATION PRESENTS            IL VOLO                                                                 FOX THEATRE, DETROIT    SAT FEB 27 2016 8:00 PM  ",8,636,"eTicket","2016-02-28 01:00:00","2016-02-27","2015-08-19","2015-08-21","2015-12-15 03:33:31","2015-12-14","2015-12-15","EST","DETROIT","MICHIGAN","48201","www.ticketmaster.ca","T ","Y ","Michigan","b750cb2e16b1f48a8617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365070","5f72ba58eb6901701162","9caaa3cea047cfffa7b3","b85143bf51323b72e53c","2ade34d5f5e5f446139d","Post-gazette Pavilion Pitts. Premier Parking: Hinder","First Niagara Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","Post-gazette Pavilion Pitts. Premier Parking: Hinder","USE 2ND LANE FROM LEFT%HINDER PREMIER PARKING%PREMIER PARKING*22-AUG-07%RIGHT OF PEDESTRIAN WKWAY%POST GAZETTE PAVILION%WED AUG 22 2007 6:45PM",1,22,"TicketFast","2007-08-22 22:45:00","2007-08-22","NULL","2007-06-09","2007-07-17 00:00:00","2007-07-16","2007-07-17","EST","BURGETTSTOWN","PENNSYLVANIA","15021","NULL","T ","N ","Pittsburgh","2ade34d5f5e5f446139d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580711","1f22e639156688ddeced","9caaa3cea047cfffa7b3","b85143bf51323b72e53c","4f2774bcde6ff0cf35ec","Premier Parking: Brad Paisley","First Niagara Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Brad Paisley","USE 2ND LANE FROM FAR LEFT%BRAD PAISLEY%PREMIER PARKING*07-JUL-06%RIGHT OF PEDESTRIAN WLKWAY%POST-GAZETTE PAVILION%NOT RESP FOR ANY LOSSES",1,22,"TicketFast","2006-07-08 00:00:00","2006-07-07","NULL","2006-05-13","2006-05-19 00:00:00","2006-05-19","2006-05-19","EST","BURGETTSTOWN","PENNSYLVANIA","15021","NULL","T ","N ","Pittsburgh","4f2774bcde6ff0cf35ec","F","50","35000","High School","High School","High School","3","1","1","0","Homemaker","Homemaker","Homemaker",NA
"1172399","afe2bd50703a9fb35722","91c03a34b562436efa3c","d37d6c5946e08f5e117d","050d7383c094c449ec53","Premier Parking - radiohead","White River Amphitheatre Premier Parking","Radiohead","MISC","PARKING","PARKING","Premier Parking - radiohead","THIS TICKET IS VALID FOR%PARKING THIS DATE ONLY%PREMIER PARKING PASS%ENTER LOTS AT GATE 3%WHITE RIVER AMPHITHEATRE%WED AUG 20, 2008",1,20,"Mail","2008-08-21 02:30:00","2008-08-20","NULL","2008-04-12","2008-04-12 00:00:00","2008-04-12","2008-04-17","PST","AUBURN","WASHINGTON","98092","NULL","T ","N ","Seattle","050d7383c094c449ec53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017464","b2e97bf58a989a591e76","16bb8bab2b2525648bb1","b85143bf51323b72e53c","7e5a6abaa83373650ff6","Vip Package - ozzfest","Vip Club","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Vip Package - ozzfest","THIS TICKET IS VALID%VIP CLUB/PARKING%GOOD FOR THIS DATE ONLY%VIP CLUB PASS%SAN MANUEL AMPHITHEATER%SAT AUG 14 2010 12:00PM",1,50,"UPS","2010-08-14 19:00:00","2010-08-14","NULL","NULL","2010-08-08 00:00:00","2010-08-08","2010-08-09","PST","SAN BERNARDINO","CALIFORNIA","92407","NULL","T ","N ","Los Angeles","7e5a6abaa83373650ff6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433203","db2f5aaf72d23774bdda","75578de54ddf5b3ca7dd","7205f93a45b2e20210bf","29ba43a62541f00cfa8b","Florida Georgia Line: Anything Goes Tour","Florida Georgia Line","Thomas Rhett","CONCERTS","COUNTRY","CONCERTS","Florida Georgia Line: Anything Goes Tour","   LIVE NATION PRESENTS      FLORIDA GEORGIA LINE       ANYTHING GOES TOUR     W/T. RHETT & F. BALLARD   XFINITY CENTER, LOTS 4PM  SAT SEP 12 2015 7:30 PM  ",2,50,"eTicket","2015-09-12 23:30:00","2015-09-12","2015-05-13","2015-05-15","2015-05-13 14:22:48","2015-05-13","2015-07-10","EST","MANSFIELD","MASSACHUSETTS","02048","www.concerts.livenation.com","T ","Y ","Boston","29ba43a62541f00cfa8b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824740","ed04fedbdc7e2c6d16a3","d0b2f8ad63a0301c1d78","b85143bf51323b72e53c","ec1adeecbabea391b012","Aaron's Amphitheatre Vip Parking: Rascal Flatts","Hertz Vip Parking","NULL","MISC","PARKING","PARKING","Aaron's Amphitheatre Vip Parking: Rascal Flatts","**NOT VALID FOR CONCERT**    **VIP PARKING ONLY**    AT AARON'S AMPHITHEATRE    PARKING-RASCAL FLATTS      ENTER ON PRYOR ROAD      SAT OCT 20 2012 7:00PM  ",1,25,"Mail","2012-10-20 23:00:00","2012-10-20","NULL","NULL","2012-09-19 17:42:16","2012-09-19","2012-09-21","EST","ATLANTA","GEORGIA","30315","www.livenation.com","T ","N ","Atlanta","ec1adeecbabea391b012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919489","ccaa7495272f3efd2a26","ac4b847b3fde66f2117e","b85143bf51323b72e53c","4144b992d06b6f6ca8d8","Egyptian Room Prority Pass:hanson","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Egyptian Room Prority Pass:hanson","   MUST BE ACCOMPANIED        BY AN EVENT TICKET       GOOD THIS DATE ONLY          PRIORITY PASS        OLD NATIONAL CENTRE-INDY   THU DEC 1 2011 7:30 PM  ",1,10,"TicketFast","2011-12-02 00:30:00","2011-12-01","NULL","2011-11-04","2011-11-04 14:13:02","2011-11-04","2011-11-19","CST","INDIANAPOLIS","INDIANA","46204","NULL","T ","N ","Indiana-Ohio","4144b992d06b6f6ca8d8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160186","38d8da85cca65843ba62","1a3e9aecd0617706a794","f53529c5679ea6ca5a48","5b9d4c3a6e0fa3318e80","3 Day Gorge Camping For Dave Matthews Band Aug 29-31","Gorge Camping","Dave Matthews Band","MISC","CAMPING","INVALID","3 Day Gorge Camping For Dave Matthews Band Aug 29-31","NO REFUNDS/NO REBATES%OVERNIGHT C A M P I N G%* 3 DAY PASS *%GORGE CAMPGROUND%* GOOD THIS DATE ONLY *%FRI-SUN AUG 29-31, 2008",1,120,"Mail","2008-08-30 02:00:00","2008-08-29","NULL","2008-03-29","2008-03-30 00:00:00","2008-03-30","2008-04-04","PST","QUINCY","WASHINGTON","98848","NULL","T ","N ","Seattle","5b9d4c3a6e0fa3318e80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32"
"670017","f4519bb9f53e6794513c","905df7ed96c2b1a27b8b","b85143bf51323b72e53c","9d258016b3a83ae22da9","Old National Centre Reserved Parking: I Love Lucy","Murat Theatre Reserved Parking","NULL","MISC","PARKING","PARKING","Old National Centre Reserved Parking: I Love Lucy","   THIS TICKET IS VALID        FOR PARKING ONLY        GOOD THIS DATE ONLY      RESERVED PARKING PASS    OLD NATIONAL CENTRE-INDY  SAT FEB 15 2014 7:30 PM  ",1,15,"TicketFast","2014-02-16 00:30:00","2014-02-15","NULL","2013-11-05","2013-11-14 00:13:34","2013-11-13","2013-11-13","CST","INDIANAPOLIS","INDIANA","46204","www.concerts.livenation.com","T ","N ","Indiana-Ohio","9d258016b3a83ae22da9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699453","8005f8ffc4658fd4c990","1a51702568b95a7927f2","b85143bf51323b72e53c","9584c807bceeb22981af","Farm Bureau Insurance Lawn Express Lane Pass: Imagine Dragons","Vip Express Lane","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Farm Bureau Insurance Lawn Express Lane Pass: Imagine Dragons","   NOT AN EVENT TICKET     GOOD FOR EARLY ENTRANCE  LOOK FOR THE SIGNS @ GATES    EXPRESS LANE PASS          THE LAWN AT WRSP      MON SEP 16 2013 7:00 PM  ",2,20,"TicketFast","2013-09-16 23:00:00","2013-09-16","NULL","2013-05-15","2013-08-09 11:19:38","2013-08-09","2013-09-16","CST","INDIANAPOLIS","INDIANA","46204","www.concerts.livenation.com","T ","N ","Indiana-Ohio","9584c807bceeb22981af",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176377","0a667bc740e45b643db3","1919cdfedc4462d6bd14","7fee8cfb3ae54d961f4b","8b77b3384aada9f08333","Daryl Hall & john oates","Hall and Oates","Trombone Shorty & Orleans Avenue","CONCERTS","ROCK/POP","CONCERTS","Daryl Hall & john oates","   LIVE NATION PRESENTS    DARYL HALL & JOHN OATES     WWW.HALLANDOATES.COM      GEXA ENERGY PAVILION         RAIN OR SHINE       FRI MAY 13 2016 7PM SHARP ",2,90,"Mail","2016-05-14 00:00:00","2016-05-13","2016-02-09","2016-02-12","2016-02-13 20:01:25","2016-02-13","2016-02-16","CST","DALLAS","TEXAS","75210","www.concerts.livenation.com","T ","Y ","Dallas","8b77b3384aada9f08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518892","78502a9228847c236bab","8f53c0b7cd7810a1829d","b85143bf51323b72e53c","d5077e2916d2f186a619","Cricket Pavilion Phx. Premier Parking","Cricket Pavilion Phx. Premier Parking","NULL","MISC","PARKING","PARKING","Cricket Pavilion Phx. Premier Parking","GOOD FOR PARKING ONLY%PREMIER PARKING PASS%ENTER OFF 79TH AVENUE%CRICKET PAVILION%GOOD THIS DATE ONLY%WED AUG 23 2006 7:00 PM",1,20,"TicketFast","2006-08-24 01:00:00","2006-08-23","NULL","2006-04-08","2006-07-22 00:00:00","2006-07-22","2006-07-22","MST","PHOENIX","ARIZONA","85035","NULL","T ","N ","Arizona","d5077e2916d2f186a619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402800","8946171c2171d1b39d2e","a0ed82451f57a8914eba","b85143bf51323b72e53c","e7c38967a4f8fb812ca8","Nikon At Jones Beach Theater Premier Parking","Nikon At Jones Beach Theater Premier Parking","NULL","MISC","PARKING","PARKING","Nikon At Jones Beach Theater Premier Parking","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%NIKON AT%JONES BEACH THEATER%TUE JUL 3, 2007 7:30PM",1,15,"BWC","2007-07-03 23:30:00","2007-07-03","2007-03-26","2007-03-31","2007-03-26 00:00:00","2007-03-26","2007-03-28","EST","WANTAGH","NEW YORK","11793","NULL","T ","N ","New York","e7c38967a4f8fb812ca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
